Discharge Time (s),Charging time (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),,RUL
1668,8504.29,3.928,3.553,3314.288,4184.29,,644
1680,8468.32,3.931,3.551,3350.318,4220.32,,643
1680,8468.32,3.932,3.548,3362.318,4220.32,,642
1680,8504.29,3.934,3.547,3356.285,4220.29,,641
1668,8504.32,3.936,3.548,3350.32,4220.32,,640
1668,8514.01,3.936,3.548,3377.952625,4266.01,,639
1668,8504.35,3.936,3.548,3326.351,4184.35,,638
1668,8432.45,3.936,3.549,3320.453,4184.45,,637
1665.06,8468.35,3.935,3.549,3305.952,4184.35,,636
1656,8396.32,3.935,3.549,3291.52,4148.32,,635
1656,8396.32,3.935,3.549,3284.32,4148.32,,634
1644,8324.36,3.934,3.549,3272.351,4148.35,,633
1644,8360.33,3.934,3.55,3260.328,4148.33,,632
1644,8360.31,3.933,3.549,3254.313,4112.31,,631
1644,8360.34,3.933,3.55,3242.344,4112.34,,630
1718.56,8324.34,3.933,3.55,3236.343,4112.34,,629
1704,8540.36,3.93,3.52,3446.359,4328.36,,628
1692,8539.11,3.928,3.523,3410.219,4292.22,,627
1692,8540.36,3.927,3.526,3392.36,4292.36,,626
1692,8576.22,3.926,3.526,3380.218,4256.22,,625
1692,8504.22,3.926,3.526,3374.219,4256.22,,624
1680,8432.33,3.924,3.527,3368.328,4256.33,,623
1663.19,8820,3.916,3.83,3157,4123.01,,622
1683.62,8684.28,3.916,3.828,3140.281,4076.28,,621
1680,8504.22,3.922,3.533,3341.819,4220.22,,620
1680,8540.31,3.924,3.529,3356.312,4256.34,,619
1680,8504.31,3.924,3.529,3362.312,4256.31,,618
1680,8540.22,3.923,3.528,3356.219,4256.22,,617
1680,8504.34,3.923,3.528,3350.343,4220.34,,616
1680,8504.38,3.923,3.529,3344.375,4220.38,,615
1680,8504.31,3.923,3.529,3338.313,4220.31,,614
1668,8468.34,3.922,3.53,3332.344,4220.34,,613
1668,8540.31,3.922,3.529,3326.312,4220.31,,612
1668,8504.25,3.922,3.529,3320.25,4184.25,,611
1668,8540.31,3.922,3.531,3314.313,4184.31,,610
1668,8576.31,3.922,3.53,3308.312,4184.31,,609
1668,8504.38,3.921,3.53,3302.375,4184.38,,608
1656,8504.25,3.921,3.53,3296.25,4184.25,,607
1656,8468.34,3.921,3.531,3284.344,4148.34,,606
1656,8504.34,3.92,3.532,3284.343,4148.34,,605
1656,8504.22,3.92,3.532,3272.219,4148.22,,604
1656,8468.34,3.92,3.533,3266.343,4148.34,,603
1656,8504.34,3.919,3.532,3260.343,4148.34,,602
1656,8468.34,3.919,3.533,3255.543,4148.34,,601
1644,8468.34,3.918,3.533,3248.343,4112.34,,600
1631.97,8544.94,3.911,3.533,3230.343,4112.34,,599
1617.62,8827,3.906,3.842,2982,3948,,598
1644,9648.87,3.905,3.837,3003.575,9031.56,,597
1644,8497.5,3.915,3.539,3212.25,4076.25,,596
1644,8468.31,3.916,3.535,3248.313,4112.31,,595
1644,8540.38,3.916,3.535,3236.375,4112.38,,594
1644,8504.31,3.916,3.535,3230.312,4112.31,,593
1644,8504.31,3.917,3.536,3224.312,4112.31,,592
1644,8506.5,3.916,3.536,3228.9,4114.5,,591
1644,8504.25,3.916,3.535,3212.25,4076.25,,590
1632,8468.38,3.917,3.536,3212.375,4076.38,,589
1632,8504.25,3.918,3.536,3212.25,4076.25,,588
1632,8468.25,3.918,3.536,3205.05,4076.25,,587
1632,8540.25,3.918,3.537,3194.25,4076.25,,586
1632,8468.38,3.917,3.537,3183.575,4076.38,,585
1632,8504.31,3.917,3.539,3176.312,4040.31,,584
1632,8468.31,3.917,3.538,3176.313,4040.31,,583
1620,8504.19,3.917,3.539,3168.987,4040.19,,582
1620,8468.31,3.917,3.539,3164.313,4040.31,,581
1620,8468.31,3.917,3.54,3158.312,4040.31,,580
1620,8468.38,3.917,3.539,3152.375,4040.38,,579
1620,8432.25,3.916,3.539,3146.25,4004.25,,578
1620,8468.31,3.915,3.542,3134.313,4004.31,,577
1596,8432.38,3.91,3.541,3122.375,4004.38,,576
1584,8432.38,3.903,3.545,3074.375,3932.38,,575
1591.19,8750,3.902,3.851,2877,3836,,574
1617.69,8576.31,3.909,3.843,2895.512,3824.31,,573
1608,8432.38,3.913,3.548,3125.975,4004.38,,572
1608,8396.25,3.912,3.545,3128.25,4004.25,,571
1613.75,8432.31,3.912,3.544,3122.313,4004.31,,570
1608,8396.31,3.911,3.547,3110.312,3968.31,,569
1608,8360.25,3.911,3.546,3104.25,3968.25,,568
1608,8396.31,3.912,3.545,3104.313,3968.31,,567
1596,8468.31,3.91,3.545,3098.313,3968.31,,566
1607.19,8360.31,3.91,3.547,3092.312,3968.31,,565
1596,8396.25,3.91,3.545,3097.05,3968.25,,564
1596,8396.38,3.91,3.545,3092.375,3968.38,,563
1596,8396.31,3.91,3.545,3092.312,3968.31,,562
1596,8396.31,3.91,3.545,3089.912,3968.31,,561
1596,8424.62,3.909,3.546,3086.312,3968.31,,560
1596,8360.38,3.909,3.546,3082.775,3968.38,,559
1596,8360.31,3.909,3.546,3075.512,3932.31,,558
1596,8432.31,3.908,3.546,3068.312,3932.31,,557
1584,8432.38,3.908,3.546,3062.375,3932.38,,556
1584,8432.31,3.907,3.548,3053.912,3932.31,,555
1591.5,8432.38,3.908,3.547,3050.375,3896.38,,554
1572,8396.38,3.904,3.548,3044.375,3896.38,,553
1560,8396.38,3.9,3.55,3008.375,3860.38,,552
1560,8432.38,3.898,3.554,2954.375,3824.38,,551
1550.38,8708,3.891,3.858,2758,3717,,550
190698.24,69629.98,4.246,3.315,58500,69629.98,,549
1596,10880.32,3.883,3.574,3455.32,4616.32,,548
1608,8720.32,3.896,3.565,3068.32,3932.32,,547
1608,8576.32,3.901,3.559,3125.92,3968.32,,546
1620,8612.29,3.903,3.557,3146.285,4004.29,,545
1620,8648.32,3.904,3.556,3146.321,4004.32,,544
1608,8576.32,3.905,3.557,3140.32,4004.32,,543
1608,8648.35,3.907,3.555,3134.351,4004.35,,542
1608,8612.35,3.907,3.555,3122.351,3968.35,,541
1608,8612.32,3.907,3.556,3111.5262,3968.32,,540
1596,8576.39,3.907,3.556,3098.391,3968.39,,539
1596,8540.35,3.906,3.556,3082.752,3932.35,,538
1597.91,8576.55,3.905,3.557,3068.547,3932.55,,537
1584,8540.2,3.905,3.557,3056.196,3932.2,,536
1584,8576.33,3.904,3.557,3050.328,3896.33,,535
1584,8504.36,3.904,3.557,3038.359,3896.36,,534
1584,8540.31,3.904,3.558,3032.312,3896.31,,533
1572,8504.36,3.903,3.558,3025.16,3896.36,,532
1572,8468.31,3.903,3.558,3014.312,3860.31,,531
1572,8452.22,3.902,3.559,3008.329,3860.33,,530
1572,8432.36,3.902,3.559,2996.36,3860.36,,529
1560,8468.34,3.901,3.56,2984.343,3860.34,,528
1560,8360.36,3.9,3.56,2978.36,3824.36,,527
1560,8396.36,3.898,3.56,2972.36,3824.36,,526
1538.41,8806.02,3.888,3.862,2723.016,3675.02,,525
1560,8648.34,3.891,3.862,2708.344,3644.34,,524
1560,8432.22,3.897,3.564,2953.019,3824.22,,523
1560,8468.31,3.898,3.562,2972.313,3824.31,,522
1560,8432.25,3.899,3.561,2972.25,3824.25,,521
1560,8468.34,3.899,3.561,2966.343,3824.34,,520
1562.97,8432.41,3.898,3.56,2960.406,3824.41,,519
1560,8432.34,3.897,3.561,2954.344,3824.34,,518
1548,8396.31,3.898,3.562,2945.913,3788.31,,517
1548,8468.28,3.898,3.563,2936.281,3788.28,,516
1548,8396.22,3.897,3.562,2930.219,3788.22,,515
1548,8432.34,3.896,3.562,2924.343,3788.34,,514
1548,8432.31,3.897,3.562,2917.112,3752.31,,513
1548,8432.34,3.896,3.562,2912.344,3752.34,,512
1536,8468.31,3.897,3.563,2906.313,3752.31,,511
1536,8396.34,3.896,3.563,2900.344,3752.34,,510
1536,8432.34,3.896,3.562,2894.343,3752.34,,509
1536,8432.34,3.895,3.562,2888.343,3752.34,,508
1536,8396.31,3.895,3.563,2881.1378,3716.31,,507
1536,8396.31,3.894,3.564,2876.333333,3716.31,,506
1536,8432.31,3.894,3.563,2870.312,3716.31,,505
1535.31,8432.25,3.894,3.563,2864.25,3716.25,,504
1524,8432.34,3.893,3.564,2858.344,3716.34,,503
1500,8396.38,3.886,3.565,2837.975,3680.38,,502
1512,8072.29,3.887,3.909,1981.088,2888.29,,500
1524,8540.35,3.892,3.569,2804.352,3644.35,,499
1524,8468.26,3.893,3.567,2822.258,3680.26,,498
1512,8432.35,3.893,3.567,2823.553,3680.35,,497
1512,8468.32,3.892,3.567,2816.351,3680.35,,496
1512,8468.35,3.892,3.57,2810.351,3644.35,,495
1512,8396.35,3.89,3.568,2804.331333,3644.35,,494
1512,8432.35,3.892,3.569,2798.352,3644.35,,493
1512,8396.45,3.892,3.568,2804.453,3644.45,,492
1512,8396.19,3.892,3.567,2804.187,3644.19,,491
1512,8396.32,3.892,3.568,2801.921,3644.32,,490
1512,8432.32,3.891,3.569,2792.32,3644.32,,489
1500,8396.35,3.891,3.569,2792.352,3644.35,,488
1500,8396.33,3.891,3.569,2786.328,3644.33,,487
1500,8432.36,3.891,3.569,2780.359,3644.36,,486
1500,8360.31,3.891,3.57,2774.313,3608.34,,485
1500,8396.36,3.891,3.57,2773.1528,3608.33,,484
1500,8396.31,3.89,3.571,2765.913,3608.31,,483
1500,8396.31,3.89,3.572,2756.313,3608.31,,482
1500,8432.31,3.889,3.57,2756.312,3608.31,,481
1500,8432.31,3.889,3.57,2750.312,3608.31,,480
1488,8432.31,3.889,3.572,2744.312,3572.31,,479
1476,8396.34,3.883,3.571,2738.343,3572.34,,478
1459.22,8757,3.873,3.882,2450.016,3395.02,,477
1476,8576.25,3.879,3.879,2449.05,3356.25,,476
1476,8432.34,3.881,3.578,2696.343,3536.34,,475
1484.56,8432.31,3.882,3.578,2690.313,3536.31,,474
1483.47,8432.25,3.882,3.577,2696.25,3536.25,,473
1476,8432.34,3.882,3.577,2690.344,3536.34,,472
1476,8396.34,3.883,3.577,2690.344,3536.34,,471
1476,8396.19,3.881,3.577,2684.188,3536.19,,470
1476,8396.31,3.882,3.577,2678.313,3500.31,,469
1476,8396.31,3.882,3.577,2679.513,3536.31,,468
1476,8360.31,3.882,3.577,2678.312,3536.31,,467
1476,8360.31,3.882,3.577,2678.312,3536.31,,466
1464,8360.34,3.882,3.577,2672.343,3500.34,,465
1464,8396.22,3.882,3.577,2672.218,3500.22,,464
1470.16,8360.34,3.882,3.578,2666.343,3500.34,,463
1464,8396.34,3.881,3.579,2660.344,3500.34,,462
1464,8360.31,3.881,3.579,2654.313,3500.31,,461
1452,8324.19,3.881,3.579,2648.188,3464.19,,460
1452,8360.34,3.88,3.58,2642.344,3464.34,,459
1452,8396.22,3.88,3.58,2636.219,3464.25,,458
1452,8360.25,3.88,3.58,2636.25,3464.25,,457
1452,8324.28,3.879,3.58,2630.281,3464.28,,456
1440,8360.34,3.876,3.58,2624.344,3464.34,,455
1438.5,8360.31,3.872,3.584,2576.313,3392.31,,454
1420.81,8673,3.862,3.891,2324,3262,,453
189272.25,67529.98,4.238,3.335,56460,67529.98,,452
1404,10756.54,3.86,3.606,2472.224,4564.54,,451
1428,8432.26,3.876,3.616,2522.256,3320.26,,450
1428,8360.22,3.881,3.611,2582.223,3392.22,,449
1428,8324.32,3.883,3.609,2594.322,3392.32,,448
1428,8360.32,3.886,3.609,2594.32,3392.32,,447
1428,8396.29,3.886,3.608,2576.29,3392.29,,446
1416,8288.29,3.885,3.609,2570.289,3392.29,,445
1416,8324.23,3.885,3.608,2558.227,3356.23,,444
1392,8252.32,3.877,3.611,2522.32,3320.32,,443
1380,8226.34,3.876,3.615,2456.289,3248.29,,442
1380,8216.32,3.875,3.617,2438.32,3248.32,,441
1381.38,8216.32,3.874,3.616,2426.321,3212.32,,440
1368,8180.35,3.874,3.617,2420.351,3212.35,,439
1368,8144.32,3.874,3.618,2408.32,3212.32,,438
1368,8144.25,3.873,3.616,2396.25,3176.25,,437
1368,8144.31,3.872,3.616,2384.313,3176.31,,436
1356,8108.22,3.87,3.617,2378.219,3176.22,,435
1356,8108.34,3.87,3.617,2366.344,3176.34,,434
1356,8144.27,3.87,3.617,2354.266,3140.27,,433
1356,8115.64,3.87,3.636,2353.454857,3140.31,,432
1356,8108.33,3.871,3.618,2348.328,3140.33,,431
1344,8144.34,3.871,3.619,2336.344,3140.34,,430
1332,8108.34,3.866,3.619,2324.344,3104.34,,429
1322.41,8568,3.859,3.913,2036.984,2932.98,,428
1344,8396.22,3.867,3.907,2048.219,2924.22,,427
1344,8144.34,3.869,3.62,2324.344,3104.34,,426
1344,8154.97,3.869,3.62,2318.343,3104.34,,425
1344,8108.41,3.869,3.62,2312.406,3104.41,,424
1332,8072.31,3.868,3.62,2306.313,3104.31,,423
1332,8072.38,3.866,3.62,2294.375,3068.38,,422
1332,8072.22,3.866,3.622,2282.218,3068.22,,421
1332,8108.31,3.866,3.621,2276.313,3068.31,,420
1320,8108.34,3.866,3.621,2270.344,3068.34,,419
1320,8108.38,3.866,3.621,2264.375,3032.38,,418
1320,8108.38,3.867,3.622,2258.375,3032.38,,417
1320,8108.34,3.867,3.623,2258.344,3032.34,,416
1320,8144.28,3.867,3.622,2252.281,3032.28,,415
1320,8108.31,3.867,3.622,2246.312,3032.31,,414
1320,8151.91,3.867,3.622,2234.313,3032.31,,413
1308,8144.22,3.866,3.622,2222.219,2996.22,,412
1296,8072.34,3.865,3.625,2198.344,2996.34,,411
1303.94,8036.34,3.864,3.626,2180.344,2960.34,,410
1296,8036.31,3.864,3.628,2168.312,2960.31,,409
1296,8036.34,3.864,3.627,2162.344,2960.34,,408
1296,8000.34,3.863,3.627,2156.343,2924.34,,407
1284,7928.34,3.858,3.629,2144.344,2924.34,,406
1260,7964.38,3.854,3.631,2108.375,2888.38,,405
1267.19,8428,3.849,3.924,1834,2716,,404
1296,8252.38,3.859,3.914,1868.375,2744.38,,403
1294.44,8036.31,3.86,3.629,2152.884429,2924.31,,402
1284,7964.31,3.86,3.629,2147.740571,2924.31,,401
1284,7964.31,3.86,3.63,2138.312,2924.31,,400
1284,7928.38,3.859,3.632,2127.232143,2924.38,,399
1272,7928.31,3.858,3.63,2120.313,2888.31,,398
1272,7964.31,3.858,3.631,2108.312,2888.31,,397
1272,7964.31,3.858,3.631,2102.312,2888.31,,396
1272,7964.38,3.858,3.632,2096.375,2888.38,,395
1272,8000.38,3.858,3.631,2101.517857,2888.38,,394
1272,7964.19,3.859,3.631,2096.187,2888.19,,393
1272,7964.38,3.859,3.631,2091.232143,2852.38,,392
1260,7928.38,3.857,3.632,2086.089286,2852.38,,391
1260,7928.38,3.857,3.633,2078.375,2852.38,,390
1260,7892.38,3.856,3.633,2070.660714,2852.38,,389
1248,7892.31,3.855,3.634,2055.170143,2816.31,,388
1248,7856.19,3.855,3.635,2048.188,2816.19,,387
1248,7892.31,3.854,3.635,2044.884429,2816.31,,386
1248,7892.31,3.854,3.635,2042.313,2816.31,,385
1248,7856.38,3.853,3.635,2039.803571,2816.38,,384
1248,7892.31,3.851,3.635,2036.312,2816.31,,383
1239.81,7856.38,3.849,3.637,2018.375,2780.38,,382
1224,7964.19,3.847,3.638,1983.044143,2744.19,,381
1243.19,8470.06,3.848,3.926,1715.063,2583.06,,380
1260,8312.62,3.853,3.917,1802.188,2672.19,,379
1260,8072.19,3.855,3.633,2075.616571,2852.19,,378
1260,8072.31,3.856,3.632,2075.740571,2852.31,,377
1260,8072.25,3.856,3.633,2072.25,2852.25,,376
1260,8072.31,3.856,3.633,2065.455857,2816.31,,375
1260,8072.31,3.857,3.633,2060.312,2816.31,,374
1248,8036.31,3.856,3.634,2048.312,2816.31,,373
1248,8066.06,3.856,3.634,2039.678571,2816.25,,372
1248,8000.38,3.856,3.636,2030.3645,2780.31,,371
1248,8000.31,3.855,3.635,2024.313,2780.31,,370
1248,7964.38,3.853,3.636,2014.089286,2780.38,,369
1236,7928.25,3.853,3.636,2012.25,2780.25,,368
1236,7928.38,3.852,3.637,2006.375,2780.38,,367
1236,7892.31,3.852,3.638,2000.313,2744.31,,366
1236,7892.31,3.851,3.638,1993.454857,2744.31,,365
1224,7856.25,3.85,3.638,1988.25,2744.25,,364
1235.56,7892.25,3.85,3.638,1988.25,2744.25,,363
1235.12,7892.44,3.85,3.638,1988.438,2744.44,,362
1224,7928.38,3.849,3.639,1978.089286,2744.38,,361
1212,7928.31,3.847,3.64,1957.454857,2708.31,,360
1212,7928.25,3.846,3.642,1934.25,2672.25,,359
1200,7892.25,3.844,3.644,1910.25,2672.25,,358
1200,7856.19,3.842,3.645,1898.188,2636.19,,357
1200.25,8337,3.837,3.931,1617,2478,,356
192883.04,66000,4.232,3.354,54990.015,66000,,355
1248,8432.29,3.845,3.648,2030.287,2780.29,,339
1248,8180.32,3.848,3.646,2054.319,2816.32,,338
1252.99,8144.35,3.85,3.646,2060.351,2816.35,,337
1248,8072.35,3.851,3.645,2050.066286,2816.35,,336
1248,8072.35,3.85,3.645,2044.922429,2780.35,,335
1236,7964.35,3.851,3.644,2042.351,2780.35,,334
1236,8000.32,3.85,3.646,2034.605714,2780.32,,333
1236,8000.35,3.849,3.645,2019.209143,2780.35,,332
1236,8428,3.844,3.925,1771.008,2624.99,,331
1236,8324.22,3.847,3.919,1784.219,2636.22,,330
1236,8000.34,3.847,3.645,2029.486857,2780.34,,329
1236,7928.31,3.847,3.645,2024.313,2780.31,,328
1224,7964.31,3.846,3.645,2012.313,2744.31,,327
1224,7928.31,3.845,3.645,2000.313,2744.31,,326
1224,7928.31,3.845,3.645,1988.312,2744.31,,325
1224,7928.33,3.846,3.646,1978.042286,2708.33,,324
1212,7928.19,3.844,3.645,1977.902286,2708.19,,323
1200,7964.28,3.839,3.647,1941.995286,2672.28,,322
1200,7964.34,3.838,3.65,1904.344,2636.34,,321
1188,7928.33,3.837,3.651,1895.756571,2636.33,,320
1200,7964.31,3.84,3.651,1886.313,2636.31,,319
1188,7892.33,3.839,3.649,1906.042286,2636.33,,318
1188,7928.33,3.839,3.651,1880.328,2600.33,,317
1200,7892.34,3.843,3.651,1880.343,2600.34,,316
1200,7892.31,3.844,3.648,1916.312,2636.31,,315
1200,7856.31,3.843,3.648,1921.454857,2672.31,,314
1200,7892.38,3.843,3.648,1916.375,2636.38,,313
1200.03,7820.38,3.843,3.648,1911.232143,2636.38,,312
1204.41,7856.34,3.842,3.648,1906.058286,2636.34,,311
1200,7892.34,3.84,3.65,1900.915429,2636.34,,310
1200,7856.28,3.841,3.649,1895.710571,2636.28,,309
1200,8229.66,3.83,3.65,1890.597714,2636.31,,308
1200,8295,3.839,3.931,1610,2464,,307
1200.03,8360.34,3.841,3.922,1658.343,2492.34,,306
1200,8036.28,3.841,3.649,1926.566714,2672.28,,305
1200,7964.34,3.842,3.649,1911.201143,2636.34,,304
1188,7928.31,3.842,3.649,1904.313,2636.31,,303
1200,7964.31,3.843,3.65,1890.598714,2636.31,,302
1188,7928.28,3.84,3.649,1890.566714,2636.28,,301
1176,7928.34,3.839,3.651,1864.915429,2600.34,,300
1176,7856.34,3.836,3.652,1849.486857,2564.34,,299
1164,7820.34,3.833,3.655,1820.344,2564.34,,298
1164,7820.38,3.833,3.657,1792.946429,2528.38,,297
1164,7748.34,3.831,3.657,1792.914429,2528.34,,296
1164,7820.28,3.833,3.657,1792.852429,2528.28,,295
1166.53,7820.34,3.832,3.656,1802.344,2528.34,,294
1164,7892.25,3.834,3.656,1796.25,2528.25,,293
1176,7892.31,3.838,3.655,1803.170143,2528.31,,292
1176,7856.38,3.839,3.654,1832.375,2564.38,,291
1176,7892.38,3.839,3.652,1834.089286,2564.38,,290
1176,7928.31,3.84,3.653,1828.883429,2564.31,,289
1176,7892.31,3.84,3.654,1828.884429,2564.31,,288
1176,7902.88,3.84,3.653,1826.313,2564.31,,287
1172.56,7892.38,3.838,3.654,1823.803571,2528.38,,286
1164.06,7856.31,3.839,3.654,1813.454857,2528.31,,285
1164,7856.19,3.837,3.654,1808.188,2528.19,,284
1164,8449,3.83,3.932,1519,2359,,283
1164,8288.31,3.833,3.926,1549.112,2384.31,,282
1164,7964.31,3.835,3.656,1818.598714,2528.31,,281
1164,7892.38,3.835,3.656,1808.375,2528.38,,280
1164,7892.38,3.835,3.656,1808.375,2528.38,,279
1152,7856.31,3.834,3.655,1813.454857,2528.31,,278
1152,7892.31,3.834,3.657,1784.313,2492.31,,277
1152,7856.25,3.832,3.657,1782.535714,2492.25,,276
1140,7892.38,3.831,3.659,1762.089286,2492.38,,275
1139.12,7820.31,3.828,3.66,1751.740571,2456.31,,274
1128,7825.94,3.826,3.662,1715.803571,2420.38,,273
1128,7820.38,3.829,3.663,1710.660714,2420.38,,272
1128,7892.31,3.827,3.662,1715.741571,2420.31,,271
1140,7820.31,3.83,3.661,1720.884429,2420.31,,270
1128,7856.19,3.83,3.661,1725.901286,2420.19,,269
1140,7852.75,3.832,3.663,1715.678571,2420.25,,268
1140,7820.31,3.832,3.661,1736.313,2456.31,,267
1141.94,7856.31,3.832,3.662,1736.312,2456.31,,266
1140.06,7784.31,3.832,3.661,1731.169143,2456.31,,265
1139.06,7784.31,3.831,3.66,1731.170143,2456.31,,264
1140,7784.31,3.831,3.661,1731.170143,2456.31,,263
1128,7820.31,3.831,3.66,1736.312,2456.31,,262
1128,7712.31,3.83,3.661,1736.313,2456.31,,261
1128,7784.38,3.829,3.661,1726.089286,2420.38,,260
1135.19,8421,3.825,3.937,1417.5,2254,,259
1142.12,8216.25,3.827,3.929,1460.25,2276.25,,258
1140,7892.19,3.828,3.661,1736.188,2456.19,,257
1140,7820.25,3.828,3.661,1736.25,2456.25,,256
1128,7784.38,3.827,3.662,1731.232143,2456.38,,255
1128,7820.38,3.827,3.663,1715.803571,2420.38,,254
1116,7820.31,3.826,3.663,1705.455857,2420.31,,253
1116,7856.25,3.825,3.664,1695.107143,2384.25,,252
1116,7784.31,3.823,3.683,1679.741571,2384.31,,251
1104,7748.31,3.821,3.667,1664.313,2348.31,,250
1104,7784.31,3.82,3.669,1633.454857,2312.31,,249
1092,7750.69,3.82,3.669,1635.830857,2314.69,,248
1140,7640.35,3.825,3.666,1715.780571,2420.35,,226
1140,7820.22,3.829,3.661,1746.510714,2456.22,,225
1128,7892.22,3.828,3.661,1741.366857,2456.22,,224
1128,8463.01,3.821,3.937,1431.5035,2260.99,,223
1128,8324.32,3.825,3.931,1448.32,2240.32,,222
1128,7928.32,3.827,3.663,1731.178143,2420.32,,221
1128,7820.32,3.827,3.664,1720.891429,2420.32,,220
1116,7820.32,3.827,3.664,1715.748571,2420.32,,219
1128,7820.26,3.827,3.665,1705.400857,2420.26,,218
1115.97,7784.35,3.827,3.664,1705.494857,2384.35,,217
1116,7796.16,3.826,3.665,1700.296,2384.3,,216
1116,7784.34,3.826,3.667,1679.772571,2384.34,,215
1104,7748.22,3.824,3.667,1679.647571,2384.22,,214
1092,7748.36,3.819,3.669,1659.217143,2348.36,,213
1092,7676.31,3.816,3.672,1618.027286,2312.31,,212
1080,7640.23,3.815,3.672,1602.519714,2276.23,,211
1080,7748.31,3.818,3.674,1587.169143,2276.31,,210
1068,7640.34,3.814,3.672,1597.491286,2276.34,,209
1068,7676.36,3.813,3.675,1571.788571,2240.36,,208
1068,7712.26,3.812,3.675,1561.407857,2240.26,,207
1068,7640.25,3.812,3.676,1556.25,2240.25,,206
1068,7672.42,3.812,3.676,1556.219,2240.22,,205
1071.64,7651.64,3.812,3.676,1560.813,2240.31,,204
1069.86,7696.7,3.811,3.675,1551.201143,2240.34,,203
1068,7676.28,3.811,3.676,1545.995286,2204.28,,202
1056,7672.62,3.81,3.676,1540.790429,2204.22,,201
1056,7640.22,3.809,3.677,1535.647571,2204.22,,200
1063.19,8337,3.803,3.949,1207.5,2016,,199
1092,12536.45,3.806,3.633,2478.048,3680.45,,197
1104,8180.35,3.815,3.676,1648.923429,2348.35,,196
1114.47,8036.29,3.819,3.676,1679.715571,2384.32,,195
1116,8000.29,3.821,3.674,1684.860429,2384.29,,194
1116,7964.32,3.822,3.673,1690.034286,2384.32,,193
1116,7928.25,3.822,3.672,1689.968286,2384.25,,192
1104,7856.32,3.823,3.672,1684.892429,2384.32,,191
1104,7892.29,3.823,3.672,1682.289,2384.29,,190
1104,7820.32,3.822,3.673,1674.605714,2348.32,,189
1104,7820.35,3.821,3.7,1664.352,2348.35,,188
1092,7784.22,3.82,3.673,1659.076143,2348.22,,187
1092,7784.32,3.82,3.674,1648.892429,2312.32,,186
1092,7784.35,3.819,3.674,1643.779571,2312.35,,185
1091.99,7784.32,3.819,3.675,1638.575714,2312.29,,184
1092,7784.22,3.819,3.675,1638.503714,2312.22,,183
1092,7784.25,3.82,3.673,1643.678571,2312.25,,182
1092,7748.23,3.82,3.673,1641.735,2312.23,,181
1092,7748.23,3.819,3.673,1637.235,2312.23,,180
1080,7748.34,3.817,3.675,1623.200143,2312.34,,179
1080,7748.23,3.815,3.676,1605.734,2276.23,,178
1068,7676.25,3.814,3.677,1592.25,2276.25,,177
1068,7748.33,3.813,3.678,1576.899429,2240.33,,176
1063.23,7676.34,3.809,3.679,1566.628714,2240.34,,175
1056,8392.98,3.801,3.95,1211,2008.98,,174
1068,8216.38,3.809,3.941,1250.375,2024.38,,173
1068,7784.34,3.812,3.679,1571.772571,2240.34,,172
1068,7748.34,3.812,3.677,1574.344,2240.34,,171
1068,7712.19,3.812,3.678,1561.329857,2240.19,,170
1068,7712.28,3.812,3.678,1561.423857,2240.28,,169
1056,7676.41,3.811,3.679,1561.548857,2240.41,,168
1068,7640.34,3.812,3.679,1556.343,2240.34,,167
1056,7640.34,3.811,3.678,1561.491286,2240.34,,166
1056,7676.31,3.81,3.678,1556.312,2240.31,,165
1056,7676.25,3.811,3.678,1556.25,2240.25,,164
1056,7640.31,3.811,3.678,1556.312,2204.31,,163
1056,7676.31,3.811,3.679,1551.169143,2204.31,,162
1056,7604.31,3.81,3.68,1551.170143,2204.31,,161
1056,7640.34,3.81,3.679,1542.844,2204.34,,160
1056,7684.19,3.81,3.68,1540.884429,2204.31,,159
1056,7676.34,3.811,3.679,1540.915429,2204.34,,158
1056,7676.31,3.812,3.679,1538.313,2204.31,,157
1056,7666.88,3.811,3.679,1530.597714,2204.31,,156
1044,7676.34,3.811,3.679,1529.343,2204.34,,155
1044,7640.31,3.81,3.68,1520.312,2168.31,,154
1044,7640.34,3.81,3.681,1511.344,2168.34,,153
1032,7640.31,3.808,3.681,1504.884429,2168.31,,152
1020,7568.34,3.803,3.682,1484.343,2132.34,,151
1029.62,8379,3.795,3.953,1120,1904,,150
1044,8216.31,3.803,3.943,1172.344,1952.34,,149
1044,7784.38,3.806,3.683,1504.946429,2168.38,,148
1044,7676.31,3.807,3.683,1502.312,2168.31,,147
1032,7712.31,3.808,3.682,1493.313,2132.31,,146
1032,7745.38,3.808,3.683,1484.375,2132.38,,145
1032,7712.19,3.808,3.683,1484.187,2132.19,,144
1032,7712.31,3.808,3.683,1479.170143,2132.31,,143
1032,7712.31,3.808,3.682,1484.312,2132.31,,142
1032,7640.31,3.807,3.683,1470.812,2132.31,,141
1032,7640.31,3.807,3.684,1466.312,2132.31,,140
1020,7568.31,3.807,3.684,1463.741571,2096.31,,139
1020,7568.25,3.806,3.685,1457.25,2096.25,,138
1020,7604.38,3.806,3.685,1453.517857,2096.38,,137
1020,7532.31,3.806,3.685,1452.812,2096.31,,136
1020,7604.31,3.806,3.685,1448.313,2096.31,,135
1020,7568.38,3.805,3.685,1453.517857,2096.38,,134
1020,7532.31,3.805,3.685,1457.313,2096.31,,133
